timestamp,Tout_C,Tin_C,SolarGain_W,InternalGain_W,HeatingLoad_W,CoolingLoad_W,HVACLoad_W,BaseElectric_W,HVACElectric_W,TotalElectric_W,COP,EER,HeatingLoad_kW,CoolingLoad_kW,HVACLoad_kW,BaseElectric_kW,HVACElectric_kW,TotalElectric_kW
2025-01-01 15:00:00,7.500245,21.0,1697.3999999999999,509.80000000000007,6522.834693805696,0.0,6522.834693805696,449.80000000000007,1738.6010139431216,2188.4010139431216,3.751772052066162,5.908122974496102,6.522834693805696,0.0,6.522834693805696,0.4498000000000001,1.7386010139431216,2.1884010139431216
2025-01-01 16:00:00,5.4702454,21.0,280.44,509.80000000000007,9252.556809593107,0.0,9252.556809593107,449.80000000000007,2761.625914740892,3211.425914740892,3.350401935397982,6.356419490370913,9.252556809593107,0.0,9.252556809593107,0.4498000000000001,2.761625914740892,3.211425914740892
2025-01-01 17:00:00,4.7002454,21.0,0.0,2549.0,7991.741158526134,0.0,7991.741158526134,2249.0,2481.7800111258935,4730.780011125893,3.2201650116847267,6.535719104320821,7.991741158526135,0.0,7.991741158526135,2.249,2.4817800111258936,4.730780011125893
2025-01-01 18:00:00,4.3302455,21.0,0.0,2549.0,8231.013053734947,0.0,8231.013053734947,2249.0,2606.7491834028137,4855.749183402813,3.15757768570212,6.6237403812974405,8.231013053734946,0.0,8.231013053734946,2.249,2.6067491834028136,4.855749183402813
2025-01-01 19:00:00,4.2102456,21.0,0.0,2549.0,8308.614705783684,0.0,8308.614705783684,2249.0,2648.5444376704845,4897.5444376704845,3.137049387433155,6.652550663866448,8.308614705783684,0.0,8.308614705783684,2.249,2.6485444376704845,4.897544437670485
2025-01-01 20:00:00,3.9902453,21.0,0.0,2549.0,8450.88471376884,0.0,8450.88471376884,2249.0,2727.0092017989905,4976.00920179899,3.0989571682390533,6.705706139977986,8.450884713768842,0.0,8.450884713768842,2.249,2.7270092017989906,4.97600920179899
2025-01-01 21:00:00,4.1202455,21.0,0.0,2549.0,8366.81605798941,0.0,8366.81605798941,2249.0,2680.3442351255485,4929.344235125549,3.1215453404616533,6.67424334638573,8.36681605798941,0.0,8.36681605798941,2.249,2.6803442351255486,4.929344235125549
2025-01-01 22:00:00,5.0902452,21.0,0.0,2549.0,7739.535708532614,0.0,7739.535708532614,2249.0,2355.4619810840686,4604.461981084069,3.285782479482263,6.444254526343958,7.739535708532614,0.0,7.739535708532614,2.249,2.3554619810840687,4.604461981084069
2025-01-01 23:00:00,5.230245,21.0,0.0,2549.0,7649.000501699167,0.0,7649.000501699167,2249.0,2311.256484197182,4560.256484197182,3.309455507858124,6.411747535907193,7.649000501699168,0.0,7.649000501699168,2.249,2.311256484197182,4.560256484197182
2025-01-02 00:00:00,5.610245,21.0,0.0,509.80000000000007,9442.461732095857,0.0,9442.461732095857,449.80000000000007,2798.1090230754526,3247.9090230754528,3.3745867849414513,6.324376233239976,9.442461732095857,0.0,9.442461732095857,0.4498000000000001,2.7981090230754524,3.2479090230754526
2025-01-02 01:00:00,5.900245,21.0,0.0,509.80000000000007,9254.92425003017,0.0,9254.92425003017,449.80000000000007,2701.652176009213,3151.452176009213,3.4256535064781075,6.258539524843627,9.25492425003017,0.0,9.25492425003017,0.4498000000000001,2.7016521760092127,3.151452176009213
2025-01-02 02:00:00,6.2202454,21.0,0.0,509.80000000000007,9047.986080112887,0.0,9047.986080112887,449.80000000000007,2597.0115216151585,3046.8115216151587,3.4839992063206853,6.1867295916801535,9.047986080112887,0.0,9.047986080112887,0.4498000000000001,2.5970115216151584,3.0468115216151586
2025-01-02 03:00:00,6.7402453,21.0,0.0,509.80000000000007,8711.712039008029,0.0,8711.712039008029,449.80000000000007,2430.0800041759294,2879.8800041759296,3.5849486535577166,6.071893084125359,8.71171203900803,0.0,8.71171203900803,0.4498000000000001,2.430080004175929,2.8798800041759294
2025-01-02 04:00:00,7.3002453,21.0,0.0,509.80000000000007,8349.570694329464,0.0,8349.570694329464,449.80000000000007,2253.4786226621322,2703.2786226621324,3.705191879950365,5.950756827323709,8.349570694329465,0.0,8.349570694329465,0.4498000000000001,2.2534786226621324,2.7032786226621326
2025-01-02 05:00:00,7.6202455,21.0,0.0,509.80000000000007,8142.632653748374,0.0,8142.632653748374,449.80000000000007,2153.694218849379,2603.494218849379,3.7807747183806866,5.882700080349016,8.142632653748374,0.0,8.142632653748374,0.4498000000000001,2.153694218849379,2.603494218849379
